shot,shot_position,Cycle time,Clamping force,Peak value plasticizing screw,Transfer volume,Maximum injection pressure,Transfer injection pressure,Injection time,Cushion mass,Dosing time,Cylinder heating zone 1,Cylinder heating zone 2,Cylinder heating zone 3,Cylinder heating zone 4,Cylinder heating zone 5,Nozzle temperature,Mold protection time,Product_Goodness
683,1,15.53400,799.19983,0.87400,28.24119,676.79834,676.79834,0.36000,20.11695,1.96800,189.60001,195.00000,200.00000,204.80000,209.80000,40.90000,0.66600,1
684,1,15.49400,799.56873,1.81200,28.24119,685.05554,685.05554,0.36000,20.07617,1.97400,189.60001,195.00000,200.00000,204.80000,209.80000,40.50000,0.66200,1
685,1,15.39600,799.38428,0.98200,28.24119,687.96985,687.87268,0.36000,20.06598,1.97400,189.60001,195.10001,200.00000,204.80000,209.80000,40.20000,0.66400,1
686,1,15.55600,799.38428,0.90000,28.24119,676.99261,676.99261,0.36000,20.10675,1.98000,189.80000,195.00000,199.80000,204.80000,210.00000,40.20000,0.66600,1
687,1,15.53400,799.19983,0.94600,28.24119,676.31262,676.31262,0.36000,20.09146,1.96000,189.80000,194.80000,199.80000,205.00000,210.00000,40.00000,0.66600,1
688,1,15.49400,799.38428,0.94600,28.24119,689.91272,689.91272,0.36000,20.05069,1.96800,189.60001,194.60001,199.80000,204.80000,210.00000,40.00000,0.66200,1
689,1,15.39600,799.56873,1.12200,28.24119,695.35278,695.35278,0.36000,20.03030,1.97000,189.50000,194.60001,199.80000,205.00000,209.80000,40.00000,0.66200,1
690,1,15.55600,799.38428,0.94800,28.24119,687.58130,687.28986,0.36000,20.10165,1.97200,189.50000,194.30000,199.60001,205.00000,209.80000,39.90000,0.66400,0
691,1,15.53400,799.38428,1.21200,28.24119,681.65552,681.65552,0.36000,20.13224,1.94600,189.30000,194.50000,199.80000,205.00000,209.80000,40.00000,0.66400,1
692,1,15.49400,799.19983,0.98000,28.24119,686.22125,686.22125,0.36000,20.08636,1.96200,189.30000,194.80000,199.60001,205.00000,209.80000,40.00000,0.66000,1
693,1,15.39600,799.38428,1.17600,28.24119,694.28418,694.28418,0.36000,20.00991,1.99400,189.30000,195.10001,199.80000,205.00000,209.80000,40.00000,0.66200,1
694,1,15.55600,799.38428,0.92400,28.24119,686.22125,686.22125,0.36000,20.08636,1.97200,189.50000,195.10001,199.80000,204.80000,209.80000,40.00000,0.66400,1
695,1,15.53400,799.19983,0.94800,28.24119,691.95276,691.95276,0.36000,20.10675,1.97200,189.30000,195.30000,199.80000,204.80000,209.80000,40.00000,0.66600,1
696,1,15.49400,799.56873,0.93200,28.24119,684.95844,684.95844,0.36000,20.08636,1.97200,189.50000,195.50000,200.00000,204.80000,209.80000,40.20000,0.66600,1
697,1,15.39400,799.38428,1.19600,28.24119,683.01556,683.01556,0.36000,20.07107,1.96800,189.60001,195.50000,200.10001,205.00000,209.80000,40.20000,0.66400,1
698,1,15.55600,799.38428,1.01200,28.24119,678.93549,678.93549,0.36000,20.06598,1.97800,189.60001,195.50000,200.10001,205.00000,209.80000,40.50000,0.66400,1
699,1,15.53400,799.38428,0.95000,28.24119,682.43268,682.43268,0.36000,20.08636,1.97400,189.80000,195.50000,200.10001,205.00000,209.80000,40.50000,0.66800,1
700,1,15.49600,799.38428,0.81000,28.24119,669.51257,669.31830,0.36000,20.03540,1.96800,190.00000,195.30000,200.10001,205.00000,210.00000,40.70000,0.66200,1
701,1,15.39400,799.38428,0.89800,28.24119,681.94696,681.94696,0.36000,20.04049,1.97600,190.10001,195.10001,200.00000,204.80000,210.00000,40.70000,0.66600,1
702,1,15.55600,799.38428,0.89000,28.24119,686.70697,686.70697,0.36000,20.08636,1.97600,190.10001,194.60001,199.80000,204.80000,210.00000,40.70000,0.66200,0
703,1,15.53400,799.38428,1.00200,28.24119,690.88416,690.88416,0.36000,20.02520,1.97800,190.00000,194.80000,199.80000,204.80000,210.00000,40.70000,0.66600,1
704,1,15.49400,799.38428,0.84400,28.24119,699.72418,699.72418,0.36000,20.07107,1.99600,189.80000,194.80000,199.80000,205.00000,210.00000,40.90000,0.66400,1
705,1,15.39400,799.38428,1.19000,28.24119,692.14703,692.14703,0.36000,20.10165,1.96000,189.80000,194.60001,199.60001,205.00000,209.80000,40.90000,0.66600,1
706,1,15.55600,799.38428,0.98200,28.24119,702.24994,702.24994,0.36000,20.08127,1.96600,189.80000,194.60001,199.80000,205.00000,209.80000,41.00000,0.66400,1
707,1,15.53400,799.56873,0.89800,28.24119,697.68420,697.68420,0.36000,20.09146,1.97200,190.00000,194.60001,199.80000,205.00000,210.00000,41.00000,0.66000,0
708,1,15.49400,799.19983,1.04200,28.24119,707.98138,707.98138,0.36000,20.05578,1.99400,190.10001,194.80000,199.80000,205.00000,209.80000,41.00000,0.66200,0
709,1,15.39600,799.38428,1.07200,28.24119,702.05566,702.05566,0.36000,20.03540,1.98800,190.10001,195.00000,200.00000,205.00000,210.00000,41.20000,0.66400,1
710,1,15.55600,799.19983,0.81000,28.24119,706.42712,706.42712,0.36000,20.04559,1.99000,190.00000,194.60001,200.00000,205.00000,209.80000,41.20000,0.66800,1
711,1,15.53400,799.56873,0.96400,28.24119,700.69562,700.69562,0.36000,20.07107,1.99000,190.00000,194.80000,200.00000,205.00000,209.80000,41.20000,0.66400,0
712,1,15.49400,799.19983,1.07800,28.24119,708.66138,708.66138,0.36000,20.09656,1.97600,190.00000,195.10001,200.10001,205.00000,209.80000,41.40000,0.66400,1
713,1,15.39600,799.38428,1.18200,28.24119,703.90137,703.90137,0.36000,20.05578,1.97600,189.80000,195.30000,200.10001,205.00000,209.80000,41.50000,0.66200,1
714,1,15.55600,799.19983,0.95000,28.24119,709.34143,709.34143,0.36000,20.10675,1.97400,189.80000,195.50000,200.10001,205.00000,209.80000,41.40000,0.66400,1
715,1,15.53200,799.19983,0.89000,28.24119,707.88428,707.88428,0.36000,20.07107,1.98000,190.00000,195.30000,200.10001,205.00000,209.80000,41.50000,0.66400,1
716,1,15.49400,799.38428,1.07200,28.24119,706.81567,706.81567,0.36000,20.08636,1.98400,189.80000,195.30000,200.00000,205.00000,209.80000,41.50000,0.66600,0
717,1,15.39600,799.38428,1.18200,28.24119,708.85571,708.66138,0.36000,20.06598,1.97600,189.80000,195.30000,200.00000,205.00000,209.80000,41.50000,0.66400,1
718,1,15.55600,799.38428,1.04200,28.24119,714.00427,714.00427,0.36000,20.08127,1.97800,189.80000,195.00000,200.10001,205.00000,209.80000,41.70000,0.66200,0
719,1,15.53600,799.01538,0.83400,28.24119,710.11853,710.11853,0.36000,20.09656,1.96800,189.80000,194.60001,200.00000,205.00000,209.80000,41.70000,0.66600,0
720,1,15.49200,799.19983,0.98200,28.24119,705.35852,705.35852,0.36000,20.14753,1.97200,189.80000,194.60001,200.00000,205.00000,209.80000,41.70000,0.66200,0
721,1,15.39600,799.38428,0.92800,28.24119,704.96997,704.96997,0.36000,20.08636,1.97800,189.80000,194.60001,200.00000,205.00000,210.00000,41.90000,0.66800,0
722,1,15.55600,799.19983,1.05000,28.24119,717.01575,717.01575,0.36000,20.05069,1.98000,189.80000,194.80000,200.00000,205.00000,209.80000,41.90000,0.66400,1
723,1,15.53400,799.38428,1.68200,28.24119,708.37000,708.37000,0.36000,20.02520,1.96800,189.80000,194.80000,200.00000,205.00000,209.80000,42.00000,0.66400,1
724,1,15.49400,799.19983,0.92000,28.24119,708.07855,708.07855,0.36000,20.09146,1.99400,190.00000,194.80000,200.00000,205.00000,210.00000,41.90000,0.66400,0
725,1,15.39600,799.38428,1.03800,28.24119,713.61572,713.61572,0.36000,20.07617,1.97600,189.80000,194.80000,199.80000,204.80000,210.00000,42.00000,0.66600,1
726,1,15.55600,799.19983,0.87800,28.24119,711.57568,711.57568,0.36000,20.08127,1.96800,189.80000,194.80000,200.00000,205.00000,210.00000,42.00000,0.66600,0
727,1,15.53400,799.38428,1.08200,28.24119,708.46710,708.46710,0.36000,20.10165,1.97600,190.00000,195.10001,199.80000,205.00000,210.00000,42.20000,0.66400,0
728,1,15.49400,799.56873,1.16800,28.24119,714.58716,714.58716,0.36000,20.10165,1.97400,190.00000,195.00000,199.80000,205.00000,210.00000,42.20000,0.66200,1
729,1,15.39400,799.56873,1.20600,28.24119,713.22717,713.22717,0.36000,20.05578,1.98800,189.80000,195.10001,199.80000,205.00000,210.00000,42.20000,0.66400,0
730,1,15.55600,799.38428,1.08800,28.24119,707.30139,707.30139,0.36000,20.03030,1.98200,190.00000,194.80000,199.80000,205.00000,210.00000,42.20000,0.66600,0
731,1,15.53400,799.19983,0.94600,28.24119,704.09564,704.09564,0.36000,20.12204,1.98800,189.80000,194.80000,199.80000,205.00000,210.00000,42.20000,0.66600,0
732,1,15.49400,799.19983,0.87600,28.24119,712.64429,712.64429,0.36000,20.11695,1.97800,190.00000,194.80000,200.00000,205.00000,209.80000,42.40000,0.66200,1
733,1,15.39600,799.38428,1.34000,28.24119,711.47858,711.47858,0.36000,20.10675,1.97200,190.00000,194.80000,199.80000,205.00000,210.00000,42.50000,0.66600,1
734,1,15.55600,799.38428,0.91400,28.24119,713.51855,713.51855,0.36000,20.11185,1.97800,189.80000,194.80000,200.00000,205.00000,210.00000,42.50000,0.66600,0
735,1,15.53400,799.38428,1.28000,28.24119,705.74713,705.74713,0.36000,20.11695,1.97600,190.10001,194.80000,200.00000,205.00000,210.00000,42.50000,0.66400,1
736,1,15.49400,799.19983,1.02200,28.24119,707.49567,707.49567,0.36000,20.10165,1.98200,190.10001,194.80000,199.80000,205.00000,209.80000,42.50000,0.66400,1
737,1,15.39600,799.01538,0.89800,28.24119,703.22137,703.22137,0.36000,20.10675,1.96600,190.00000,194.60001,199.80000,204.80000,209.80000,42.50000,0.66400,0
738,1,15.55600,799.38428,1.17000,28.24119,709.14709,709.14709,0.36000,20.12204,1.96400,190.00000,195.00000,199.80000,204.80000,209.80000,42.50000,0.66200,1
739,1,15.53400,799.38428,0.97600,28.24119,707.30139,707.30139,0.36000,20.12204,1.97000,189.80000,195.00000,200.00000,204.80000,209.80000,42.70000,0.66400,1
740,1,15.49400,799.19983,0.97400,28.24119,703.41565,703.41565,0.36000,20.05069,1.98000,189.60001,194.80000,199.80000,205.00000,209.80000,42.70000,0.66400,0
741,1,15.39600,799.19983,0.89000,28.24119,705.55280,705.55280,0.36000,20.05069,1.98600,189.60001,194.80000,199.80000,205.00000,209.80000,42.70000,0.66400,1
742,1,15.55600,799.19983,0.97800,28.24119,708.95282,708.95282,0.36000,20.12204,1.96400,189.60001,195.00000,200.00000,205.00000,209.80000,42.90000,0.66400,1
743,1,15.53400,799.01538,0.95000,28.24119,705.45569,705.45569,0.36000,20.06598,1.96600,189.80000,195.10001,200.00000,205.00000,209.80000,43.00000,0.66400,0
744,1,15.49400,799.19983,1.07000,28.24119,713.61572,713.61572,0.36000,20.11695,1.97800,190.00000,195.30000,200.10001,205.00000,210.00000,43.00000,0.66800,1
745,1,15.39600,799.19983,1.55200,28.24119,705.26141,705.26141,0.36000,20.10675,1.97000,190.00000,195.60001,200.10001,205.00000,209.80000,43.20000,0.66600,1
746,1,15.55600,799.19983,0.84400,28.24119,714.39288,714.39288,0.36000,20.05578,1.96800,190.10001,195.60001,200.10001,205.00000,209.80000,43.20000,0.66200,1
747,1,15.53400,799.38428,0.97800,28.24119,709.82715,709.82715,0.36000,20.08127,1.98400,190.10001,195.50000,200.00000,205.00000,209.80000,43.20000,0.66400,0
748,1,15.49400,799.19983,0.94200,28.24119,703.70709,703.70709,0.36000,20.08636,1.98400,190.10001,195.50000,200.10001,205.00000,209.80000,43.20000,0.66000,0
749,1,15.39600,799.19983,0.86800,28.24119,708.27283,708.27283,0.36000,20.09656,1.97400,190.10001,195.30000,200.00000,205.00000,209.80000,43.20000,0.66600,1
750,1,15.55600,799.19983,0.88000,28.24119,715.36432,715.36432,0.36000,20.08636,1.97200,190.00000,195.10001,199.80000,205.00000,209.80000,43.40000,0.66400,1
751,1,15.53400,799.38428,1.28200,28.24119,712.74146,712.74146,0.36000,20.09146,1.97800,190.00000,195.10001,199.80000,205.00000,209.80000,43.40000,0.66600,0
752,1,15.49600,799.38428,1.05200,28.24119,707.88428,707.88428,0.36000,20.11185,1.96400,190.10001,195.10001,199.80000,204.80000,209.80000,43.40000,0.66600,1
753,1,15.39600,799.38428,0.93400,28.24119,710.31287,710.31287,0.36000,20.13224,1.97800,190.10001,195.10001,199.60001,204.80000,209.80000,43.40000,0.66200,1
754,1,15.55400,799.19983,1.26400,28.24119,706.91284,706.91284,0.36000,20.04049,1.98400,190.10001,195.00000,199.80000,204.80000,209.80000,43.50000,0.66200,1
755,1,15.53400,799.01538,1.04800,28.24119,705.74713,705.74713,0.36000,20.12204,1.99200,190.10001,195.00000,199.80000,204.80000,209.80000,43.50000,0.66200,1
756,1,15.49400,799.19983,1.02000,28.24119,708.46710,708.46710,0.36000,20.07617,1.99600,190.10001,195.00000,199.80000,205.00000,210.00000,43.50000,0.66400,1
757,1,15.39600,799.01538,1.13400,28.24119,704.96997,704.96997,0.36000,20.07617,1.98000,190.30000,195.00000,200.00000,205.00000,210.00000,43.50000,0.66400,0
758,1,15.55600,799.19983,0.95600,28.24119,714.97571,714.97571,0.36000,20.11185,1.98600,190.10001,194.80000,200.10001,205.00000,210.00000,43.70000,0.66200,0
759,1,15.53400,799.19983,0.93200,28.24119,710.99286,710.99286,0.36000,20.07617,1.98800,189.80000,194.60001,200.00000,205.00000,209.80000,43.50000,0.66200,1
760,1,15.49400,799.01538,0.84600,28.24119,704.87280,704.87280,0.36000,20.11695,1.97400,189.80000,195.00000,199.80000,205.00000,209.80000,43.70000,0.66600,1
761,1,15.39600,799.19983,1.05200,28.24119,711.18713,711.18713,0.36000,20.16282,1.98400,189.80000,195.10001,200.00000,205.00000,209.80000,43.70000,0.66200,1
762,1,15.55600,799.01538,1.02800,28.24119,702.83282,702.83282,0.36000,20.12204,1.96000,189.80000,195.10001,199.80000,205.00000,209.80000,43.70000,0.66600,1
763,1,15.53400,799.19983,0.93000,28.24119,717.11292,717.11292,0.36000,20.12204,1.97000,189.80000,195.10001,199.80000,204.80000,209.80000,43.70000,0.66400,1
764,1,15.49400,799.38428,1.09400,28.24119,708.46710,708.46710,0.36000,20.11185,1.96600,189.80000,195.10001,199.80000,204.80000,209.80000,43.90000,0.66400,1
765,1,15.39600,799.56873,0.96000,28.24119,710.99286,710.99286,0.36000,20.14753,1.97200,190.00000,195.00000,199.80000,204.80000,209.80000,43.90000,0.66600,0
766,1,15.55400,799.19983,0.88400,28.24119,708.85571,708.85571,0.36000,20.10675,1.98000,190.00000,195.00000,200.00000,205.00000,210.00000,44.00000,0.66600,0
767,1,15.53400,799.01538,0.88600,28.24119,715.07288,714.87860,0.36000,20.16282,1.98800,190.00000,194.80000,200.00000,205.00000,209.80000,44.00000,0.66400,1
768,1,15.49400,799.19983,0.88400,28.24119,710.21570,710.21570,0.36000,20.09146,1.97400,190.10001,194.80000,199.80000,205.00000,210.00000,44.20000,0.66600,1
769,1,15.39600,799.19983,0.98800,28.24119,709.14709,709.14709,0.36000,20.10165,1.98600,190.10001,195.00000,199.80000,205.00000,210.00000,44.20000,0.66000,0
770,1,15.55600,799.19983,1.29800,28.24119,714.87860,714.78143,0.36000,20.12714,1.98200,190.10001,195.00000,199.80000,205.00000,210.00000,44.20000,0.66600,0
771,1,15.53400,799.19983,0.89600,28.24119,697.00421,697.00421,0.36000,20.09146,1.97400,190.10001,194.60001,199.80000,205.00000,210.00000,44.20000,0.66600,1
772,1,15.49400,799.19983,0.89400,28.24119,706.42712,706.42712,0.36000,20.09146,1.98400,190.00000,194.60001,199.80000,205.00000,209.80000,44.20000,0.66800,0
773,1,15.39600,799.19983,1.00000,28.24119,708.66138,708.66138,0.36000,20.08636,1.96800,189.80000,194.80000,199.80000,205.00000,210.00000,44.20000,0.66400,0
774,1,15.55800,799.19983,1.27800,28.24119,716.91858,716.91858,0.36000,20.09656,1.99600,189.80000,195.00000,200.10001,205.00000,210.00000,44.20000,0.66400,0
775,1,15.53400,799.19983,0.92800,28.24119,717.40430,717.40430,0.36000,20.11695,1.99200,189.80000,195.00000,200.00000,205.00000,210.00000,44.40000,0.66200,1
776,1,15.49400,799.38428,1.28800,28.24119,711.86713,711.67285,0.36000,20.10675,1.98200,189.80000,195.10001,200.00000,205.00000,210.00000,44.20000,0.66400,0
777,1,15.39600,799.01538,0.88400,28.24119,713.71289,713.71289,0.36000,20.11185,1.98000,190.00000,195.30000,200.00000,205.00000,209.80000,44.40000,0.66200,0
502,2,15.55800,800.85986,0.62800,28.24119,567.70630,567.70630,0.36000,19.96404,1.92400,187.50000,193.30000,199.50000,204.80000,209.80000,44.20000,0.66400,1
503,2,15.54000,800.67542,0.78200,28.24119,600.05505,600.05505,0.36000,19.95385,1.92800,187.10001,192.60001,199.10001,204.80000,209.80000,43.90000,0.66600,1
504,2,15.49600,800.67542,0.68200,28.24119,623.95233,623.95233,0.36000,19.98443,1.94600,187.10001,191.80000,198.80000,204.80000,209.80000,43.50000,0.66000,1
505,2,15.39600,800.49097,0.67800,28.24119,638.91241,638.91241,0.36000,20.00482,1.97200,187.00000,191.30000,198.50000,205.00000,209.80000,43.40000,0.66200,1
506,2,15.56000,800.67542,0.68400,28.24119,649.50104,649.50104,0.36000,20.06088,1.99200,187.00000,190.60001,198.10001,205.00000,209.80000,43.00000,0.66400,1
507,2,15.53400,800.67542,0.69200,28.24119,640.07813,640.07813,0.36000,20.13224,1.98800,187.00000,190.50000,198.10001,205.00000,210.00000,42.90000,0.66400,1
508,2,15.49600,800.85986,0.69000,28.24119,647.26672,647.26672,0.36000,20.19340,1.99400,187.10001,190.50000,198.10001,204.80000,209.80000,42.50000,0.66200,1
509,2,15.39600,800.85986,0.61000,28.24119,647.36389,647.36389,0.36000,20.16791,2.00000,187.10001,190.60001,198.10001,204.80000,210.00000,42.20000,0.66400,1
510,2,15.55600,800.85986,0.69800,28.24119,652.70679,652.70679,0.36000,20.14753,2.00400,187.10001,191.00000,198.10001,204.80000,209.80000,41.90000,0.66200,1
511,2,15.53400,801.04431,0.74400,28.24119,661.44971,661.44971,0.36000,20.16791,2.01400,187.10001,191.30000,198.30000,204.80000,209.80000,41.70000,0.66600,1
512,2,15.49400,801.22870,0.97600,28.24119,669.31830,669.31830,0.36000,20.14243,2.00600,187.30000,191.30000,198.50000,204.80000,210.00000,41.20000,0.66600,1
513,2,15.39600,801.22870,0.79200,28.24119,669.02686,669.02686,0.36000,20.14243,1.99800,187.30000,191.60001,198.50000,204.80000,210.00000,41.20000,0.66600,1
514,2,15.55600,801.22870,1.36200,28.24119,670.58118,670.58118,0.36000,20.16282,2.02200,187.30000,192.00000,198.60001,204.80000,210.00000,41.00000,0.66600,1
515,2,15.53400,801.22870,0.74400,28.24119,666.20972,666.20972,0.36000,20.17301,2.01000,187.30000,192.10001,198.50000,205.00000,210.00000,40.70000,0.66200,1
516,2,15.49400,801.04431,0.82000,28.24119,667.76404,667.76404,0.36000,20.17301,1.99200,187.30000,192.50000,198.60001,205.00000,210.00000,40.50000,0.66200,1
517,2,15.39600,801.41315,0.82200,28.24119,670.58118,670.58118,0.36000,20.18320,1.99200,187.10001,192.50000,198.60001,205.00000,210.00000,40.40000,0.66600,1
518,2,15.55600,801.41315,0.88000,28.24119,663.00397,663.00397,0.36000,20.12714,2.00800,187.30000,192.30000,198.50000,205.00000,210.00000,40.20000,0.66400,1
519,2,15.53400,801.41315,0.70600,28.24119,664.84973,664.84973,0.36000,20.12204,1.98800,187.50000,192.60001,198.60001,204.80000,210.00000,40.20000,0.66200,1
520,2,15.49400,801.41315,0.75800,28.24119,667.27832,667.27832,0.36000,20.18830,1.99400,187.60001,192.80000,198.80000,204.80000,210.00000,40.00000,0.65800,1
521,2,15.39600,801.59760,0.83000,28.24119,663.68402,663.68402,0.36000,20.14753,1.99200,187.80000,192.60001,198.80000,204.80000,210.00000,40.20000,0.66400,1
522,2,15.55400,801.41315,0.74600,28.24119,652.80396,652.80396,0.36000,20.11695,1.98400,188.10001,192.60001,199.00000,204.80000,209.80000,40.20000,0.66600,1
523,2,15.53400,801.41315,0.85600,28.24119,659.02112,658.63251,0.36000,20.13733,2.00000,188.30000,193.00000,198.80000,204.80000,210.00000,40.20000,0.66200,1
524,2,15.49400,801.41315,0.79000,28.24119,656.10681,656.10681,0.36000,20.04049,2.01600,188.50000,193.10001,199.00000,205.00000,210.00000,40.50000,0.66200,1
525,2,15.39600,801.41315,0.84000,28.24119,660.08966,660.08966,0.36000,20.07617,2.01800,188.60001,193.30000,199.10001,205.00000,210.00000,40.50000,0.66600,1
526,2,15.55600,801.22870,0.69200,28.24119,659.99255,659.89539,0.36000,20.11695,2.01600,188.60001,193.30000,199.30000,205.00000,210.00000,40.50000,0.66000,1
527,2,15.53400,801.59760,0.77000,28.24119,651.92963,651.92963,0.36000,20.12204,1.98800,188.60001,193.50000,199.30000,205.00000,210.00000,40.70000,0.66000,1
528,2,15.49400,801.41315,0.74200,28.24119,660.67255,660.67255,0.36000,20.12204,1.98800,188.80000,193.60001,199.30000,205.00000,210.00000,40.70000,0.66400,1
529,2,15.39800,801.41315,0.88200,28.24119,652.70679,652.70679,0.36000,20.01501,1.99800,188.80000,193.60001,199.30000,205.00000,210.00000,40.90000,0.66400,1
530,2,15.55400,801.59760,0.94400,28.24119,661.06110,661.06110,0.36000,20.11185,2.00800,188.80000,193.80000,199.60001,205.00000,210.00000,40.70000,0.66800,0
531,2,15.53400,801.41315,0.69200,28.24119,654.74677,654.74677,0.36000,20.07107,2.01000,188.60001,193.80000,199.30000,205.10001,210.00000,40.90000,0.66600,1
532,2,15.49400,801.59760,0.94400,28.24119,642.70099,642.70099,0.36000,20.10675,1.98800,188.80000,194.10001,199.60001,205.00000,210.00000,40.90000,0.66600,1
533,2,15.39600,801.41315,0.77600,28.24119,640.85529,640.85529,0.36000,20.07617,1.98000,189.00000,194.30000,199.60001,205.00000,210.00000,41.00000,0.66200,1
534,2,15.55600,801.22870,0.77600,28.24119,647.07245,647.07245,0.36000,20.13733,1.98000,189.10001,194.60001,199.60001,205.00000,210.00000,41.00000,0.66200,1
535,2,15.53400,801.22870,0.75200,28.24119,639.88385,639.88385,0.36000,20.10675,1.98000,189.30000,194.60001,199.80000,205.00000,210.00000,41.20000,0.66800,1
536,2,15.49400,801.59760,0.95800,28.24119,640.56384,640.56384,0.36000,20.12204,1.96200,189.10001,194.60001,199.80000,205.00000,210.00000,41.20000,0.66200,1
537,2,15.39600,801.59760,1.00400,28.24119,635.60956,635.60956,0.36000,20.09146,1.97000,189.10001,194.60001,199.60001,205.00000,210.00000,41.20000,0.66400,0
538,2,15.55600,801.41315,0.90000,28.24119,632.98669,632.98669,0.36000,20.13224,1.98000,189.30000,194.60001,199.60001,205.10001,210.00000,41.20000,0.66400,1
539,2,15.53400,801.59760,1.05400,28.24119,638.62097,638.32953,0.36000,20.10675,1.97200,189.30000,194.60001,199.80000,205.00000,210.00000,41.20000,0.66400,0
540,2,15.49400,801.59760,0.86000,28.24119,633.18097,633.18097,0.36000,20.11695,1.98400,189.50000,194.60001,200.00000,205.00000,210.00000,41.40000,0.66600,0
541,2,15.39600,801.59760,0.94600,28.24119,635.80383,635.70667,0.36000,20.09656,1.97800,189.50000,194.60001,199.80000,205.00000,210.00000,41.50000,0.66200,1
542,2,15.55800,801.59760,1.05200,28.24119,633.08380,633.08380,0.36000,20.11695,1.97400,189.50000,194.60001,199.60001,205.00000,209.80000,41.40000,0.66600,0
543,2,15.53400,801.59760,0.74600,28.24119,636.77527,636.67810,0.36000,20.11185,1.98800,189.60001,194.60001,199.80000,205.00000,209.80000,41.50000,0.66600,0
544,2,15.49400,801.22870,0.75000,28.24119,629.10095,629.10095,0.36000,20.05069,1.97400,189.60001,194.60001,199.80000,205.00000,209.80000,41.50000,0.66200,0
545,2,15.39600,801.59760,1.07600,28.24119,632.79236,632.79236,0.36000,20.06088,1.98800,189.60001,194.60001,199.80000,205.00000,209.80000,41.70000,0.66400,1
546,2,15.55600,801.41315,1.00600,28.24119,633.37524,633.37524,0.36000,20.13733,1.98600,189.80000,194.60001,199.80000,205.00000,209.80000,41.70000,0.66200,0
547,2,15.53400,801.78204,0.84400,28.24119,634.05524,634.05524,0.36000,20.11695,1.96600,190.00000,194.80000,199.80000,204.80000,209.80000,41.70000,0.67000,1
548,2,15.49200,801.41315,1.07200,28.24119,631.62665,631.62665,0.36000,20.07107,1.98000,190.00000,194.60001,199.80000,205.00000,209.80000,41.90000,0.66400,0
549,2,15.39600,801.41315,1.02400,28.24119,635.80383,635.80383,0.36000,20.05578,1.98800,190.00000,194.60001,200.00000,205.00000,209.80000,41.90000,0.66200,0
550,2,15.55600,801.41315,1.07800,28.24119,641.92389,641.92389,0.36000,20.06088,1.99600,190.00000,194.50000,200.10001,205.00000,209.80000,42.00000,0.66800,0
551,2,15.53400,801.04431,0.90200,28.24119,632.01526,632.01526,0.36000,19.99462,1.97200,190.00000,194.30000,200.10001,205.10001,209.80000,42.00000,0.66400,0
552,2,15.49400,801.22870,0.84000,28.24119,646.78101,646.78101,0.36000,20.04049,1.99200,190.00000,194.60001,200.10001,205.00000,209.80000,42.00000,0.66200,0
553,2,15.39600,801.04431,0.84600,28.24119,650.66675,650.66675,0.36000,20.09146,1.99400,190.10001,194.80000,200.00000,205.00000,209.80000,42.00000,0.66000,0
554,2,15.55600,801.04431,1.17600,28.24119,646.48962,646.48962,0.36000,20.03030,1.97600,190.10001,194.60001,199.80000,205.00000,209.80000,42.20000,0.66400,0
555,2,15.53200,801.22870,1.03600,28.24119,644.64386,644.64386,0.36000,20.06598,1.97000,190.00000,195.00000,199.80000,204.80000,209.80000,42.20000,0.66600,0
556,2,15.49400,801.04431,0.74600,28.24119,637.84381,636.77527,0.36000,20.07617,1.99000,190.00000,195.10001,199.60001,204.80000,209.80000,42.20000,0.66800,1
557,2,15.39600,801.04431,0.83600,28.24119,646.48962,646.48962,0.36000,20.07617,1.97800,190.00000,194.80000,199.60001,204.80000,209.80000,42.40000,0.66400,0
558,2,15.55600,801.04431,0.83200,28.24119,636.87238,636.87238,0.36000,20.07107,1.96400,189.80000,194.80000,199.80000,205.00000,209.80000,42.20000,0.66600,1
559,2,15.53400,801.04431,0.94800,28.24119,649.11249,649.11249,0.36000,20.06598,1.98400,190.00000,194.80000,199.80000,205.00000,209.80000,42.50000,0.66000,1
560,2,15.49400,801.04431,0.98200,28.24119,640.36957,640.36957,0.36000,20.05578,1.99400,190.00000,194.80000,199.80000,205.10001,209.80000,42.50000,0.66000,0
561,2,15.39800,800.85986,0.92400,28.24119,635.31812,635.31812,0.36000,20.05069,1.97800,190.00000,194.60001,199.80000,205.00000,209.80000,42.50000,0.66200,1
562,2,15.55600,800.67542,1.06400,28.24119,648.52960,648.52960,0.36000,20.10675,1.97200,190.10001,194.60001,199.80000,205.00000,209.80000,42.50000,0.66200,1
563,2,15.53400,800.85986,0.79600,28.24119,639.68958,639.68958,0.36000,20.06088,1.96400,190.00000,194.80000,200.00000,205.00000,209.80000,42.70000,0.66400,0
564,2,15.49400,800.85986,0.93600,28.24119,643.38104,643.38104,0.36000,20.07617,1.98600,190.10001,194.80000,199.80000,205.00000,209.80000,42.70000,0.66000,1
565,2,15.39600,800.85986,0.86600,28.24119,645.80957,645.80957,0.36000,20.07107,1.97600,190.00000,195.00000,199.80000,204.80000,209.80000,42.70000,0.66400,0
566,2,15.55600,800.67542,0.79200,28.24119,644.93530,644.93530,0.36000,20.02011,1.98200,190.00000,195.00000,200.00000,205.00000,209.80000,42.70000,0.66200,1
